 8.28343 2.26635 
 8.30339 2.23966 
 8.32335 2.21343 
 8.34331 2.18766 
 8.36327 2.16233 
 8.38323 2.13743 
 8.40319 2.11296 
 8.42315 2.08891 
 8.44311 2.06526 
 8.46307 2.042 
 8.48303 2.01914 
 8.50299 1.99665 
 8.52295 1.97454 
 8.54291 1.95278 
 8.56287 1.93139 
 8.58283 1.91034 
 8.60279 1.88963 
 8.62275 1.86925 
 8.64271 1.8492 
 8.66267 1.82947 
 8.68263 1.81005 
 8.70259 1.79093 
 8.72255 1.77212 
 8.74251 1.7536 
 8.76248 1.73536 
 8.78244 1.71741 
 8.8024 1.69973 
 8.82236 1.68232 
 8.84232 1.66518 
 8.86228 1.6483 
 8.88224 1.63167 
 8.9022 1.61529 
 8.92216 1.59915 
 8.94212 1.58325 
 8.96208 1.56759 
 8.98204 1.55216 
 9.002 1.53695 
 9.02196 1.52197 
 9.04192 1.5072 
 9.06188 1.49264 
 9.08184 1.47829 
 9.1018 1.46415 
 9.12176 1.45021 
 9.14172 1.43647 
 9.16168 1.42292 
 9.18164 1.40956 
 9.2016 1.39638 
 9.22156 1.38339 
 9.24152 1.37058 
 9.26148 1.35794 
 9.28144 1.34548 
 9.3014 1.33319 
 9.32136 1.32106 
 9.34132 1.3091 
 9.36128 1.2973 
 9.38124 1.28566 
 9.4012 1.27417 
 9.42116 1.26284 
 9.44112 1.25166 
 9.46108 1.24062 
 9.48104 1.22973 
 9.501 1.21898 
 9.52096 1.20837 
 9.54092 1.1979 
 9.56088 1.18756 
 9.58084 1.17735 
 9.6008 1.16728 
 9.62076 1.15733 
 9.64072 1.14751 
 9.66068 1.13782 
 9.68064 1.12824 
 9.7006 1.11879 
 9.72056 1.10945 
 9.74052 1.10023 
 9.76048 1.09112 
 9.78044 1.08213 
 9.8004 1.07325 
 9.82036 1.06447 
 9.84032 1.0558 
 9.86028 1.04724 
 9.88024 1.03878 
 9.9002 1.03042 
 9.92016 1.02216 
 9.94012 1.014 
 9.96008 1.00594 
 9.98004 0.997972 
 10 0.990099 
