10 -12 834.88 
10 -11 850.89 
10 -10 864.9 
10 -9 876.91 
10 -8 886.92 
10 -7 894.93 
10 -6 900.94 
10 -5 904.95 
10 -4 906.96 
10 -3 906.97 
10 -2 904.98 
10 -1 900.99 
10 0 895 
10 1 887.01 
10 2 877.02 
10 3 865.03 
10 4 851.04 
10 5 835.05 
10 6 817.06 
10 7 797.07 
10 8 775.08 
10 9 751.09 
10 10 725.1 
10 11 697.11 
10 12 667.12 
10 13 635.13 
10 14 601.14 
10 15 565.15 
10 16 527.16 
10 17 487.17 
20 -17 3414.66 
20 -16 3440.68 
20 -15 3464.7 
20 -14 3486.72 
20 -13 3506.74 
20 -12 3524.76 
20 -11 3540.78 
20 -10 3554.8 
20 -9 3566.82 
20 -8 3576.84 
20 -7 3584.86 
20 -6 3590.88 
20 -5 3594.9 
20 -4 3596.92 
20 -3 3596.94 
20 -2 3594.96 
20 -1 3590.98 
20 0 3585 
20 1 3577.02 
20 2 3567.04 
20 3 3555.06 
20 4 3541.08 
20 5 3525.1 
20 6 3507.12 
20 7 3487.14 
20 8 3465.16 
20 9 3441.18 
20 10 3415.2 
20 11 3387.22 
20 12 3357.24 
20 13 3325.26 
20 14 3291.28 
20 15 3255.3 
20 16 3217.32 
20 17 3177.34 
30 -17 7904.49 
30 -16 7930.52 
30 -15 7954.55 
30 -14 7976.58 
30 -13 7996.61 
30 -12 8014.64 
30 -11 8030.67 
30 -10 8044.7 
30 -9 8056.73 
30 -8 8066.76 
30 -7 8074.79 
30 -6 8080.82 
30 -5 8084.85 
30 -4 8086.88 
30 -3 8086.91 
30 -2 8084.94 
30 -1 8080.97 
30 0 8075 
30 1 8067.03 
30 2 8057.06 
30 3 8045.09 
30 4 8031.12 
30 5 8015.15 
30 6 7997.18 
30 7 7977.21 
30 8 7955.24 
30 9 7931.27 
30 10 7905.3 
30 11 7877.33 
30 12 7847.36 
30 13 7815.39 
30 14 7781.42 
30 15 7745.45 
30 16 7707.48 
30 17 7667.51 
40 -17 14194.32 
40 -16 14220.36 
40 -15 14244.4 
40 -14 14266.44 
40 -13 14286.48 
40 -12 14304.52 
40 -11 14320.56 
40 -10 14334.6 
40 -9 14346.64 
40 -8 14356.68 
40 -7 14364.72 
40 -6 14370.76 
40 -5 14374.8 
40 -4 14376.84 
40 -3 14376.88 
40 -2 14374.92 
40 -1 14370.96 
40 0 14365 
40 1 14357.04 
40 2 14347.08 
40 3 14335.12 
40 4 14321.16 
40 5 14305.2 
40 6 14287.24 
40 7 14267.28 
40 8 14245.32 
40 9 14221.36 
40 10 14195.4 
40 11 14167.44 
40 12 14137.48 
40 13 14105.52 
40 14 14071.56 
40 15 14035.6 
40 16 13997.64 
40 17 13957.68 
50 -17 22284.15 
50 -16 22310.2 
50 -15 22334.25 
50 -14 22356.3 
50 -13 22376.35 
50 -12 22394.4 
50 -11 22410.45 
50 -10 22424.5 
50 -9 22436.55 
50 -8 22446.6 
50 -7 22454.65 
50 -6 22460.7 
50 -5 22464.75 
50 -4 22466.8 
50 -3 22466.85 
50 -2 22464.9 
50 -1 22460.95 
50 0 22455 
50 1 22447.05 
50 2 22437.1 
50 3 22425.15 
50 4 22411.2 
50 5 22395.25 
50 6 22377.3 
50 7 22357.35 
50 8 22335.4 
50 9 22311.45 
50 10 22285.5 
50 11 22257.55 
50 12 22227.6 
50 13 22195.65 
50 14 22161.7 
50 15 22125.75 
50 16 22087.8 
50 17 22047.85 
60 -17 32173.98 
60 -16 32200.04 
60 -15 32224.1 
60 -14 32246.16 
60 -13 32266.22 
60 -12 32284.28 
60 -11 32300.34 
60 -10 32314.4 
60 -9 32326.46 
60 -8 32336.52 
60 -7 32344.58 
60 -6 32350.64 
60 -5 32354.7 
60 -4 32356.76 
60 -3 32356.82 
60 -2 32354.88 
60 -1 32350.94 
60 0 32345 
60 1 32337.06 
60 2 32327.12 
60 3 32315.18 
60 4 32301.24 
60 5 32285.3 
60 6 32267.36 
60 7 32247.42 
60 8 32225.48 
60 9 32201.54 
60 10 32175.6 
60 11 32147.66 
60 12 32117.72 
60 13 32085.78 
60 14 32051.84 
60 15 32015.9 
60 16 31977.96 
60 17 31938.02 
70 -17 43863.81 
70 -16 43889.88 
70 -15 43913.95 
70 -14 43936.02 
70 -13 43956.09 
70 -12 43974.16 
70 -11 43990.23 
70 -10 44004.3 
70 -9 44016.37 
70 -8 44026.44 
70 -7 44034.51 
70 -6 44040.58 
70 -5 44044.65 
70 -4 44046.72 
70 -3 44046.79 
70 -2 44044.86 
70 -1 44040.93 
70 0 44035 
70 1 44027.07 
70 2 44017.14 
70 3 44005.21 
70 4 43991.28 
70 5 43975.35 
70 6 43957.42 
70 7 43937.49 
70 8 43915.56 
70 9 43891.63 
70 10 43865.7 
70 11 43837.77 
70 12 43807.84 
70 13 43775.91 
70 14 43741.98 
70 15 43706.05 
70 16 43668.12 
70 17 43628.19 
80 -17 57353.64 
80 -16 57379.72 
80 -15 57403.8 
80 -14 57425.88 
80 -13 57445.96 
80 -12 57464.04 
80 -11 57480.12 
80 -10 57494.2 
80 -9 57506.28 
80 -8 57516.36 
80 -7 57524.44 
80 -6 57530.52 
80 -5 57534.6 
80 -4 57536.68 
80 -3 57536.76 
80 -2 57534.84 
80 -1 57530.92 
80 0 57525 
80 1 57517.08 
80 2 57507.16 
80 3 57495.24 
80 4 57481.32 
80 5 57465.4 
80 6 57447.48 
80 7 57427.56 
80 8 57405.64 
80 9 57381.72 
80 10 57355.8 
80 11 57327.88 
80 12 57297.96 
80 13 57266.04 
80 14 57232.12 
80 15 57196.2 
80 16 57158.28 
80 17 57118.36 
90 -17 72643.47 
90 -16 72669.56 
90 -15 72693.65 
90 -14 72715.74 
90 -13 72735.83 
90 -12 72753.92 
90 -11 72770.01 
90 -10 72784.1 
90 -9 72796.19 
90 -8 72806.28 
90 -7 72814.37 
90 -6 72820.46 
90 -5 72824.55 
90 -4 72826.64 
90 -3 72826.73 
90 -2 72824.82 
90 -1 72820.91 
90 0 72815 
90 1 72807.09 
90 2 72797.18 
90 3 72785.27 
90 4 72771.36 
90 5 72755.45 
90 6 72737.54 
90 7 72717.63 
90 8 72695.72 
90 9 72671.81 
90 10 72645.9 
90 11 72617.99 
90 12 72588.08 
90 13 72556.17 
90 14 72522.26 
90 15 72486.35 
90 16 72448.44 
90 17 72408.53 
100 -17 89733.3 
100 -16 89759.4 
100 -15 89783.5 
100 -14 89805.6 
100 -13 89825.7 
100 -12 89843.8 
100 -11 89859.9 
100 -10 89874 
100 -9 89886.1 
100 -8 89896.2 
100 -7 89904.3 
100 -6 89910.4 
100 -5 89914.5 
100 -4 89916.6 
100 -3 89916.7 
100 -2 89914.8 
100 -1 89910.9 
100 0 89905 
100 1 89897.1 
100 2 89887.2 
100 3 89875.3 
100 4 89861.4 
100 5 89845.5 
100 6 89827.6 
100 7 89807.7 
100 8 89785.8 
100 9 89761.9 
100 10 89736 
100 11 89708.1 
100 12 89678.2 
100 13 89646.3 
100 14 89612.4 
100 15 89576.5 
100 16 89538.6 
100 17 89498.7 
