4.5 6.5 8.161762 
4.5 7 7.316156 
4.5 7.5 6.356387 
4.5 8 5.352614 
4.5 8.5 4.368676 
4.5 9 3.455908 
4.5 9.5 2.649736 
4.5 10 1.969117 
5 0 2.096114 
5 0.5 2.82063 
5 1 3.678794 
5 1.5 4.650432 
5 2 5.697828 
5 2.5 6.766338 
5 3 7.788008 
5 3.5 8.688151 
5 4 9.394131 
5 4.5 9.844964 
5 5 10 
5 5.5 9.844964 
5 6 9.394131 
5 6.5 8.688151 
5 7 7.788008 
5 7.5 6.766338 
5 8 5.697828 
5 8.5 4.650432 
5 9 3.678794 
5 9.5 2.82063 
5 10 2.096114 
5.5 0 1.969117 
5.5 0.5 2.649736 
5.5 1 3.455908 
5.5 1.5 4.368676 
5.5 2 5.352614 
5.5 2.5 6.356387 
5.5 3 7.316156 
5.5 3.5 8.161762 
5.5 4 8.824969 
5.5 4.5 9.248488 
5.5 5 9.394131 
5.5 5.5 9.248488 
5.5 6 8.824969 
5.5 6.5 8.161762 
5.5 7 7.316156 
5.5 7.5 6.356387 
5.5 8 5.352614 
5.5 8.5 4.368676 
5.5 9 3.455908 
5.5 9.5 2.649736 
5.5 10 1.969117 
6 0 1.632455 
6 0.5 2.196708 
6 1 2.865048 
6 1.5 3.62176 
6 2 4.437473 
6 2.5 5.26963 
6 3 6.065307 
6 3.5 6.766338 
6 4 7.316156 
6 4.5 7.667266 
6 5 7.788008 
6 5.5 7.667266 
6 6 7.316156 
6 6.5 6.766338 
6 7 6.065307 
6 7.5 5.26963 
6 8 4.437473 
6 8.5 3.62176 
6 9 2.865048 
6 9.5 2.196708 
6 10 1.632455 
6.5 0 1.19433 
6.5 0.5 1.607146 
6.5 1 2.096114 
6.5 1.5 2.649736 
6.5 2 3.246525 
6.5 2.5 3.855343 
6.5 3 4.437473 
6.5 3.5 4.950359 
6.5 4 5.352614 
6.5 4.5 5.609492 
6.5 5 5.697828 
6.5 5.5 5.609492 
6.5 6 5.352614 
6.5 6.5 4.950359 
6.5 7 4.437473 
6.5 7.5 3.855343 
6.5 8 3.246525 
6.5 8.5 2.649736 
6.5 9 2.096114 
6.5 9.5 1.607146 
6.5 10 1.19433 
7 0 0.771117 
7 0.5 1.037652 
7 1 1.353353 
7 1.5 1.710798 
7 2 2.096114 
7 2.5 2.489197 
7 3 2.865048 
7 3.5 3.196192 
7 4 3.455908 
7 4.5 3.62176 
7 5 3.678794 
7 5.5 3.62176 
7 6 3.455908 
7 6.5 3.196192 
7 7 2.865048 
7 7.5 2.489197 
7 8 2.096114 
7 8.5 1.710798 
7 9 1.353353 
7 9.5 1.037652 
7 10 0.771117 
7.5 0 0.439369 
7.5 0.5 0.591236 
7.5 1 0.771117 
7.5 1.5 0.974783 
7.5 2 1.19433 
7.5 2.5 1.418302 
7.5 3 1.632455 
7.5 3.5 1.821135 
7.5 4 1.969117 
7.5 4.5 2.063617 
7.5 5 2.096114 
7.5 5.5 2.063617 
7.5 6 1.969117 
7.5 6.5 1.821135 
7.5 7 1.632455 
7.5 7.5 1.418302 
7.5 8 1.19433 
7.5 8.5 0.974783 
7.5 9 0.771117 
7.5 9.5 0.591236 
7.5 10 0.439369 
8 0 0.220929 
8 0.5 0.297292 
8 1 0.387742 
8 1.5 0.490152 
8 2 0.600547 
8 2.5 0.713167 
8 3 0.82085 
8 3.5 0.915724 
8 4 0.990134 
8 4.5 1.037652 
8 5 1.053992 
8 5.5 1.037652 
8 6 0.990134 
8 6.5 0.915724 
8 7 0.82085 
8 7.5 0.713167 
8 8 0.600547 
8 8.5 0.490152 
8 9 0.387742 
8 9.5 0.297292 
8 10 0.220929 
8.5 0 0.098037 
8.5 0.5 0.131923 
8.5 1 0.17206 
8.5 1.5 0.217504 
8.5 2 0.266491 
8.5 2.5 0.316466 
8.5 3 0.36425 
8.5 3.5 0.40635 
8.5 4 0.439369 
8.5 4.5 0.460455 
8.5 5 0.467706 
8.5 5.5 0.460455 
8.5 6 0.439369 
8.5 6.5 0.40635 
8.5 7 0.36425 
8.5 7.5 0.316466 
8.5 8 0.266491 
8.5 8.5 0.217504 
8.5 9 0.17206 
8.5 9.5 0.131923 
8.5 10 0.098037 
9 0 0.038392 
9 0.5 0.051662 
9 1 0.067379 
9 1.5 0.085176 
9 2 0.104359 
9 2.5 0.12393 
9 3 0.142642 
9 3.5 0.159129 
9 4 0.17206 
9 4.5 0.180317 
9 5 0.183156 
9 5.5 0.180317 
9 6 0.17206 
9 6.5 0.159129 
9 7 0.142642 
9 7.5 0.12393 
9 8 0.104359 
9 8.5 0.085176 
9 9 0.067379 
9 9.5 0.051662 
9 10 0.038392 
9.5 0 0.013268 
9.5 0.5 0.017854 
9.5 1 0.023286 
9.5 1.5 0.029436 
9.5 2 0.036066 
9.5 2.5 0.042829 
9.5 3 0.049296 
9.5 3.5 0.054994 
9.5 4 0.059462 
9.5 4.5 0.062316 
9.5 5 0.063297 
9.5 5.5 0.062316 
9.5 6 0.059462 
9.5 6.5 0.054994 
9.5 7 0.049296 
9.5 7.5 0.042829 
9.5 8 0.036066 
9.5 8.5 0.029436 
9.5 9 0.023286 
9.5 9.5 0.017854 
9.5 10 0.013268 
10 0 0.004046 
10 0.5 0.005445 
10 1 0.007102 
10 1.5 0.008977 
10 2 0.010999 
10 2.5 0.013062 
10 3 0.015034 
10 3.5 0.016772 
10 4 0.018135 
10 4.5 0.019005 
10 5 0.019305 
10 5.5 0.019005 
10 6 0.018135 
10 6.5 0.016772 
10 7 0.015034 
10 7.5 0.013062 
10 8 0.010999 
10 8.5 0.008977 
10 9 0.007102 
10 9.5 0.005445 
10 10 0.004046 
